road_id,hour,day_of_week,is_weekend,road_type,lane_count,weather,visibility_km,accident_reported,traffic_volume,avg_speed,travel_time_min,congestion_level
54,11,5,1,Local,2,Clear,6.331253167109454,0,603,30.982351670523926,30.476432861238933,Medium
35,9,2,0,Arterial,2,Rain,3.624658387497684,0,1349,5.0,284.91152952965325,High
95,5,1,0,Highway,5,Clear,7.139341822360997,0,480,54.19673800345447,18.936618165999384,Low
56,17,1,0,Highway,5,Clear,5.748081749403678,0,487,21.688763232167865,33.21092342518283,Low
108,1,2,0,Local,2,Fog,0.8413813374163109,0,209,39.52880227037462,20.51740849158909,Low
89,19,3,0,Highway,5,Clear,8.248197030050353,0,913,42.6919100521437,33.20644753026531,High
40,8,5,1,Arterial,3,Clear,6.82948653989292,0,647,26.095969705288702,36.70105416975517,Medium
77,18,4,0,Arterial,2,Clear,6.8186227352553175,0,1142,21.83430454176501,63.352379298761605,High
68,5,3,0,Highway,5,Clear,8.061619776426689,1,570,47.94150065423341,37.937707210394905,Medium
46,1,6,1,Highway,4,Fog,0.9014362817278723,0,419,21.899187183146644,36.57906370480994,Low
78,14,3,0,Highway,5,Clear,5.7271412914743856,0,462,21.89689270161624,32.68200467375382,Low
13,16,0,0,Local,2,Fog,1.3193834067413772,1,349,5.0,100.27387717633577,Low
27,15,1,0,Arterial,3,Clear,5.02618518315119,0,103,35.77825805394795,12.572952227530529,Low
6,20,1,0,Local,2,Clear,9.536824908762142,0,545,37.8766858589243,25.49487848155491,Medium
17,7,5,1,Arterial,3,Clear,5.914854603969923,0,1179,46.78551521879915,34.56733700782009,High
36,9,6,1,Local,1,Clear,7.239280300779697,0,488,45.32214511563459,20.924986104111653,Low
104,9,1,0,Local,2,Rain,4.954750847828454,0,927,40.22986185494488,37.498820689709284,High
113,17,4,0,Arterial,2,Fog,1.8913008535954505,0,429,57.92619846770593,28.083407026533553,Low
99,9,4,0,Highway,4,Clear,9.175006835067526,0,1203,8.594913207411743,151.35537563106416,High
81,8,6,1,Arterial,2,Clear,7.925167565911357,0,841,31.262753928643427,37.93360900608331,Medium
105,23,4,0,Arterial,2,Clear,6.557251719813321,0,695,42.314466270898315,29.98912985951416,Medium
2,18,2,0,Arterial,2,Rain,2.758279036048108,0,1064,23.608758375992394,59.2334370776006,High
77,0,6,1,Local,2,Clear,6.064312199422902,0,584,59.29006808289103,21.225441806840006,Medium
52,3,5,1,Highway,5,Clear,7.772241765099791,0,441,38.19362918504421,21.467622251015854,Low
66,23,4,0,Highway,5,Clear,8.65394706358479,0,559,19.857612271340777,38.52554098746171,Medium
52,2,0,0,Arterial,3,Clear,6.267636911767003,0,451,45.17795222855949,21.197154011325843,Low
92,9,0,0,Highway,4,Clear,6.661502974112128,0,1259,30.980990004010614,51.26143479798472,High
43,11,3,0,Arterial,3,Rain,4.1368841684589235,0,698,39.02812783903903,34.92287489409129,Medium
90,17,3,0,Local,2,Clear,8.686390083310403,0,599,50.0529092914568,21.05070823893425,Medium
22,22,5,1,Arterial,3,Rain,3.2598867276536794,0,457,59.684766662343904,23.719419396091826,Low
111,19,6,1,Local,1,Clear,6.9110116502366115,0,683,56.97773436758371,18.782347516577907,Medium
107,5,3,0,Arterial,2,Clear,9.349788625321677,0,668,48.59479036542928,23.633050731514885,Medium
55,20,3,0,Arterial,2,Clear,8.700961233298715,0,692,62.83160449958686,21.513146307107945,Medium
67,1,0,0,Arterial,2,Rain,2.6869614481958424,0,694,8.048586230409612,102.39044634525456,Medium
99,9,3,0,Highway,4,Clear,6.929814640138673,0,686,44.170659647245074,21.901338592266807,Medium
60,1,0,0,Arterial,3,Fog,1.6563497392435573,1,332,11.522014697894285,62.06549896435038,Low
58,8,4,0,Highway,4,Rain,4.591095220921055,0,833,51.34398199748574,32.37007587925574,Medium
12,9,4,0,Local,2,Clear,8.596730793430822,0,987,23.415441996838346,53.983054712926084,High
88,1,5,1,Highway,5,Rain,2.8505335836762353,0,404,23.587002080559515,35.90528163044887,Low
69,7,2,0,Highway,5,Clear,9.162549810334284,0,886,13.852200601523585,72.6935545197684,Medium
84,23,3,0,Arterial,2,Rain,3.721911064732076,0,593,16.333446327251202,49.29876166696175,Medium
103,16,4,0,Arterial,3,Fog,0.9963375364903896,0,751,21.78627186398621,52.95969181704898,Medium
39,16,4,0,Highway,5,Rain,3.218186925637843,0,333,31.493381301817053,24.923764660692157,Low
13,3,6,1,Highway,4,Clear,5.415137976378588,0,317,26.011046509542897,24.92544260165363,Low
41,17,5,1,Local,2,Rain,3.262598693916736,1,661,29.29238601102071,53.73374804336286,Medium
57,11,1,0,Arterial,2,Clear,8.724394999886389,0,442,34.99821689565084,20.387473496434602,Low
53,16,1,0,Highway,4,Clear,7.451155101005732,0,733,47.73879489627639,28.771573072896395,Medium
109,8,5,1,Arterial,2,Clear,7.260081976542553,0,1103,51.33414822656823,31.596911993481395,High
12,18,0,0,Highway,5,Fog,1.5854978345233557,1,692,29.155402683575687,52.024551766547205,Medium
13,13,2,0,Highway,5,Clear,5.1873338933767155,0,319,43.0921490612056,17.47383899855407,Low
74,13,6,1,Local,2,Clear,6.841224835425159,0,409,41.8298176575522,21.604693015859592,Low
97,16,6,1,Highway,4,Clear,5.642519906862471,0,566,45.465981336031376,21.029186834662468,Medium
57,1,5,1,Highway,5,Rain,4.8423259356784705,0,729,14.330420148993177,65.49621328215893,Medium
40,7,1,0,Local,2,Clear,9.81058354342641,0,774,43.31834077061254,25.264044455102116,Medium
118,4,2,0,Local,1,Rain,4.924627680344976,0,316,63.387376199786104,18.892964062656468,Low
80,6,4,0,Highway,5,Clear,7.418124872373562,0,582,46.04964975192659,21.39261241047594,Medium
45,21,5,1,Arterial,3,Rain,3.9583649286768114,0,212,46.58001123222674,17.481416557821333,Low
35,15,0,0,Local,1,Clear,7.067456919675366,0,221,27.524017004144156,19.887083171551243,Low
3,15,2,0,Highway,4,Clear,7.643090698095843,0,243,43.546994265923395,16.160854019782946,Low
5,16,1,0,Arterial,3,Clear,5.8439386383209015,0,705,30.986565892790004,29.878418766729784,Medium
90,21,4,0,Arterial,3,Clear,6.425396962525722,0,255,48.18207844776457,12.709586096659624,Low
11,6,5,1,Arterial,2,Clear,7.530570799422444,0,219,55.18367198107719,13.99951412846515,Low
71,19,6,1,Arterial,2,Fog,1.1195564279518204,0,687,13.261705239866764,69.09711909148933,Medium
117,7,3,0,Arterial,2,Rain,2.393006394500486,0,1399,5.0,294.0614659389744,High
56,7,6,1,Highway,5,Clear,7.004145166902173,0,591,36.78462744616403,24.050402348824502,Medium
10,22,6,1,Local,1,Fog,0.6972289246620045,0,471,52.79677892602102,29.187019794682755,Low
106,10,4,0,Highway,5,Rain,3.8738838921318224,0,154,21.7267286111111,23.99577668747883,Low
116,14,1,0,Arterial,2,Clear,5.093656971890487,0,637,36.36924962033515,26.91503681367734,Medium
34,17,5,1,Arterial,3,Clear,5.593513783775514,0,497,48.7674284438583,19.810812293989102,Low
67,5,1,0,Arterial,2,Clear,8.434350973241333,0,731,23.451509504604235,37.221164478374426,Medium
72,21,3,0,Arterial,2,Clear,8.973223193892439,0,633,26.025455278770377,33.217804479180565,Medium
31,11,6,1,Arterial,3,Rain,4.987334710757663,0,503,39.251672410511404,25.792771791291536,Medium
75,14,4,0,Highway,4,Clear,9.437754517679869,0,579,46.325735981623005,23.974522926491133,Medium
109,22,2,0,Arterial,2,Clear,8.136626807907717,0,640,54.86173846116124,25.07119419207003,Medium
71,5,2,0,Local,2,Rain,4.4965490426376755,0,224,28.69199067328367,21.750822435400146,Low
109,17,4,0,Local,2,Fog,1.3265000715354238,0,682,34.5292774582131,35.312923173943595,Medium
66,23,2,0,Arterial,2,Clear,6.85850157367825,0,709,60.278535433391404,22.995573900013117,Medium
70,19,6,1,Highway,4,Clear,9.734866363397739,0,915,33.16803385324668,31.822003398375163,High
41,8,5,1,Highway,5,Clear,9.557732168231102,0,678,34.987216328388804,25.743615663101426,Medium
63,7,4,0,Highway,5,Rain,3.2100213939284323,0,1097,39.35180748646398,39.36113984171855,High
32,13,4,0,Arterial,3,Fog,1.9003375658751638,0,714,44.75715978995595,31.980053195351687,Medium
20,18,1,0,Highway,5,Clear,6.052723320785234,0,1280,20.464263956780172,73.77313123600963,High
57,18,0,0,Local,1,Clear,9.766392689258257,0,1103,21.246815364698083,61.636229618571186,High
98,7,1,0,Local,1,Clear,8.776958565545229,0,676,48.227767934319544,25.663587595419443,Medium
50,1,2,0,Highway,4,Rain,4.2547161339097,0,181,29.610567617522882,21.889054482544715,Low
80,3,0,0,Arterial,3,Clear,9.07915758523356,0,552,40.388080514326795,24.087829780186446,Medium
25,5,4,0,Local,2,Rain,3.3993151375511914,0,612,32.33848446715148,36.54061766367357,Medium
12,2,2,0,Highway,4,Clear,6.066143269156692,0,213,66.90960022299524,11.539583282504887,Low
71,2,3,0,Arterial,3,Rain,2.6251335183863853,0,330,60.468594162454764,20.16135790931062,Low
39,18,2,0,Arterial,3,Clear,7.796539904335768,0,765,41.45350103727161,27.27189479167204,Medium
17,10,0,0,Highway,4,Clear,7.77917644263502,0,273,54.33991939784423,14.192610955471677,Low
45,9,0,0,Arterial,2,Clear,7.868354136852538,0,1317,22.545570396573464,68.36545250995539,High
11,11,4,0,Local,2,Clear,5.62903408508173,0,483,40.34592744981978,20.870085390177053,Low
70,13,5,1,Highway,4,Clear,6.747795371984438,0,503,54.9804361992564,20.364241113059077,Medium
23,17,3,0,Arterial,2,Clear,7.8653983492098165,0,1037,57.88838551016244,27.994987900776547,High
91,23,4,0,Highway,5,Clear,6.237942132866998,0,741,18.060806071054365,51.129980256000366,Medium
110,8,3,0,Local,2,Clear,7.520024797627606,1,1376,20.99986031249884,92.02359064720699,High
70,14,3,0,Local,2,Clear,7.785176191270052,0,480,39.24899200136727,24.357958482886904,Low
38,23,4,0,Highway,5,Rain,4.507064018169149,0,388,32.84778185919582,25.586410762532182,Low
2,2,6,1,Local,1,Rain,2.807821494033302,0,537,25.454918744678054,35.906683117168605,Medium
86,22,2,0,Highway,5,Clear,7.196786457786632,0,228,52.48248520175841,14.442484511396659,Low
84,10,1,0,Highway,5,Clear,9.907556052720807,0,350,52.28404660340646,18.00681674217224,Low
89,9,3,0,Arterial,2,Rain,3.927676546512824,0,802,37.2085880978695,37.86194558290331,Medium
79,17,6,1,Highway,4,Clear,8.900097429665749,0,1141,37.70203295229887,42.797602178065745,High
113,3,0,0,Arterial,2,Clear,5.8857747781847864,0,168,65.36798198508951,13.518831458798141,Low
93,12,4,0,Arterial,3,Clear,9.250232863886179,0,150,58.147421586707075,14.049391242823157,Low
72,5,5,1,Highway,5,Clear,7.43986968675447,0,126,76.50160230198941,13.400775489682877,Low
37,20,6,1,Highway,4,Clear,9.860807423549765,0,590,34.21676059610894,26.610564884951486,Medium
49,12,2,0,Arterial,3,Rain,3.9478515672800096,0,601,39.56864766801408,29.3077519038752,Medium
52,19,6,1,Highway,4,Clear,8.439631728725605,0,1242,10.767600865043025,122.78547589117335,High
33,4,3,0,Highway,5,Fog,0.8771540626571837,0,633,26.713183565440843,42.8874686774445,Medium
22,19,5,1,Highway,4,Rain,4.861764107497328,0,1270,5.0,268.93209059854394,High
114,13,6,1,Local,1,Rain,4.317034116196795,0,396,40.71049035548042,24.80692492996248,Low
111,12,2,0,Local,1,Clear,6.44280494112323,0,465,65.33836585935695,12.646408871702546,Low
5,13,6,1,Highway,4,Clear,6.690084136232759,1,245,39.33092679899992,33.972108049786485,Low
103,7,4,0,Highway,4,Clear,6.621438040163397,0,945,60.70902908344854,24.848198163958198,High
18,15,5,1,Arterial,2,Clear,8.37510359500143,0,562,60.0293482916213,19.468494569373686,Medium
38,12,0,0,Local,2,Fog,0.8726295898815056,0,750,49.107075155064535,32.06796019275685,Medium
118,23,3,0,Highway,5,Clear,8.650393089926027,0,366,58.98582383212604,10.990423308625111,Low
117,14,3,0,Local,1,Rain,4.755098451761739,0,381,23.86915432871148,28.025099783892998,Low
37,18,5,1,Arterial,3,Clear,5.864985845836138,0,1031,29.38219495728065,47.634825708828245,High
94,0,2,0,Local,2,Rain,2.470916486663165,0,442,45.77876025005892,24.933105478546917,Low
115,21,4,0,Highway,5,Clear,5.487901577671198,0,235,55.22007148187919,13.533578548738408,Low
95,1,6,1,Local,2,Clear,7.295294261934314,0,162,54.29727686034692,8.777437421971758,Low
64,17,6,1,Arterial,2,Fog,1.7941529517613826,0,769,15.68853023868082,68.00733594714511,Medium
10,18,1,0,Local,2,Clear,7.904860246282128,0,998,57.38047503385179,28.981408761899637,High
79,7,3,0,Arterial,3,Clear,9.811839362029323,0,1229,7.851760304173649,167.005347574311,High
42,2,6,1,Arterial,3,Clear,6.479830160022585,0,592,65.68374463947218,17.622937851841815,Medium
48,22,0,0,Local,1,Clear,8.8103992280144,0,418,33.68670726484014,22.924254950871386,Low
44,13,3,0,Arterial,2,Clear,8.61538771506561,0,443,46.14261945731023,19.4233981165518,Low
82,8,3,0,Arterial,3,Clear,5.306634903061113,0,1014,33.91995317798645,42.42814238862052,High
87,7,1,0,Arterial,3,Clear,9.650025383608956,0,1075,11.25587368103534,108.28243069305988,High
97,16,1,0,Local,2,Rain,4.698415334336726,0,110,59.0815767368298,19.993361160149846,Low
16,22,4,0,Local,2,Clear,6.981675910689529,0,747,19.18008810989995,50.929477184406664,Medium
54,22,6,1,Highway,5,Rain,2.1786430251537614,0,641,12.844622195668506,65.84487444640914,Medium
102,23,6,1,Arterial,2,Clear,9.097984648005337,0,434,31.012288205512725,22.47705284820779,Low
35,15,3,0,Local,1,Rain,3.2704535220398645,0,437,39.63355961562833,25.9371647214595,Low
98,9,3,0,Arterial,3,Clear,8.996003492578923,0,679,41.82748857220977,26.08647923588628,Medium
28,20,2,0,Local,2,Clear,5.180625845524321,0,594,58.21021385260422,20.51898985960194,Medium
2,9,2,0,Local,2,Clear,6.25135306190295,0,1214,32.874274555796305,50.14452019841016,High
94,23,6,1,Local,1,Clear,5.455324925941816,0,494,45.99338699890736,23.956365357899774,Low
13,5,5,1,Arterial,2,Fog,0.7422020104171252,0,727,15.367121534753352,63.04523723755558,Medium
41,21,5,1,Local,2,Rain,3.9726059100197038,0,790,18.54521618870157,56.86099274921777,Medium
80,16,0,0,Local,1,Clear,7.848938717330203,0,643,40.71053507940343,24.13019923783078,Medium
59,15,6,1,Local,2,Fog,1.0601019414079569,0,345,54.77455501452263,25.159663215941872,Low
69,14,6,1,Highway,4,Clear,6.830534469478049,0,210,47.33064816028982,16.329446571189703,Low
119,21,6,1,Highway,4,Clear,5.318049383632555,0,397,40.355734585762164,21.62458905638684,Low
92,13,0,0,Arterial,2,Rain,4.663197297631552,0,506,47.471668487552236,27.167704138449558,Medium
53,3,2,0,Arterial,2,Clear,7.85383032991374,0,187,63.12594776359439,9.437300043231241,Low
103,3,5,1,Highway,4,Clear,9.654827535617642,0,557,60.10047211237978,18.142678599681272,Medium
45,1,6,1,Highway,4,Clear,7.159826121614729,0,610,58.7803582479588,19.851177110040148,Medium
20,10,0,0,Highway,5,Clear,7.007498182564714,0,693,34.17014475709188,34.027110770214165,Medium
24,3,3,0,Local,2,Clear,9.871734952029513,0,498,32.80588789669017,23.16243577288705,Low
61,20,5,1,Local,2,Clear,5.705787474726321,0,274,68.71553915498653,13.74291096092569,Low
91,20,1,0,Local,2,Fog,1.8345981555878994,0,725,40.64631181905774,34.737588717878104,Medium
94,15,5,1,Highway,5,Clear,7.44082107724248,0,650,18.088424099643525,42.59196577793756,Medium
58,20,3,0,Highway,5,Clear,7.617721507615416,0,483,37.92515782980965,20.355671688957866,Low
109,3,2,0,Arterial,3,Rain,2.753400561753894,0,368,41.58205787888231,21.501770570336934,Low
27,0,4,0,Highway,5,Clear,6.0605496489777515,0,781,60.12107048244921,23.136003282677635,Medium
26,23,4,0,Arterial,3,Clear,9.634240242283049,0,727,27.181546775593574,37.393843173611174,Medium
7,18,2,0,Highway,4,Fog,0.7784603902141303,0,814,14.82882960613032,73.37204891821484,Medium
42,1,3,0,Highway,5,Fog,1.8278399766387197,0,287,49.54630413441888,25.53725210803108,Low
47,8,0,0,Arterial,3,Clear,6.470964994233526,0,1135,39.05553885901389,37.11939799709409,High
53,22,5,1,Highway,4,Rain,4.731076233055564,0,151,46.17937865113157,16.219353500390856,Low
59,12,5,1,Highway,5,Rain,4.877160867967325,0,523,30.555980893419168,30.25360185210442,Medium
38,17,0,0,Arterial,3,Clear,7.781816807854799,0,1377,46.41269009704474,38.09409301040188,High
69,15,4,0,Highway,4,Clear,5.602133893317463,0,166,45.91126983627563,15.01653230340342,Low
87,15,6,1,Arterial,2,Clear,6.2586639920751,0,771,40.45350449507453,28.26993666117578,Medium
92,9,6,1,Highway,4,Clear,7.082883453633492,0,566,20.704661515464842,36.68493055296048,Medium
98,8,2,0,Arterial,3,Clear,8.280686889358993,0,1098,13.422224647470138,90.73637798691364,High
53,10,6,1,Local,2,Rain,2.05228213001723,0,119,66.04920210924448,14.754200990196612,Low
15,3,2,0,Arterial,3,Clear,9.753807561310666,0,373,26.802724177853037,21.678526599073493,Low
96,9,6,1,Arterial,3,Clear,6.1010857595129995,0,757,47.27463524012444,24.864326216154133,Medium
26,2,1,0,Local,2,Clear,8.89453444979924,1,112,8.449596524959922,37.35615617073654,Low
48,5,4,0,Highway,5,Clear,6.822994063668828,0,155,74.80167992231996,12.86962171953495,Low
95,2,2,0,Highway,5,Clear,9.167004384309102,0,785,38.66484617949287,29.78699984514368,Medium
19,8,1,0,Highway,5,Clear,9.615528559443867,0,931,49.34005865383217,30.493809386476816,High
9,2,0,0,Arterial,3,Clear,5.935077807522626,0,542,31.34170244158864,27.285584842640233,Medium
64,17,4,0,Arterial,3,Rain,3.3040554736225096,0,960,41.20030550316504,38.42907779806558,High
93,7,4,0,Highway,4,Clear,5.771829369622097,0,949,34.81834794204782,41.32087558440712,High
54,21,2,0,Local,2,Clear,8.529126153929745,0,495,63.22632715208943,19.805766970797702,Low
51,7,2,0,Highway,4,Clear,9.161190406138846,0,1123,13.730563804107632,91.26721481094685,High
39,14,3,0,Local,2,Fog,1.284491411697525,0,602,33.86007922938506,31.69671407820591,Medium
4,12,6,1,Local,1,Clear,6.9837545147966935,0,719,31.150415692490647,33.77677159226621,Medium
3,6,0,0,Local,2,Clear,6.0191989037219695,0,506,25.695485186399555,29.76265862217057,Medium
64,18,0,0,Local,2,Rain,3.2877174231492923,0,792,19.368838232856366,55.080939587374154,Medium
29,7,5,1,Highway,4,Clear,6.619465295187898,0,892,22.36249899171546,52.799118731134946,Medium
116,9,1,0,Arterial,2,Clear,5.777871383856149,0,1290,24.06072624852686,66.59912641178404,High
11,16,1,0,Highway,4,Clear,6.549761150326644,0,681,50.268507008480285,23.665110038680968,Medium
97,0,3,0,Local,1,Clear,9.536284505888812,0,651,18.566930649321627,47.458401882418386,Medium
102,12,5,1,Highway,4,Clear,6.626929162402806,0,784,62.06091645952217,24.072480162944245,Medium
58,12,0,0,Highway,4,Clear,6.37218592634836,0,678,44.60563819853411,26.72939963481665,Medium
75,23,6,1,Local,2,Clear,6.923211414514922,0,726,64.78693153219963,20.992226588746774,Medium
27,15,6,1,Highway,5,Rain,4.716485254179924,0,545,57.57805709736181,22.671766794630265,Medium
97,8,6,1,Highway,4,Clear,8.822895659425614,0,731,43.554946180112566,30.32359610116848,Medium
21,9,6,1,Arterial,3,Clear,6.008691587738776,0,839,14.402419408076273,68.01865702401483,Medium
39,5,1,0,Arterial,3,Fog,0.9173223657862261,0,220,54.358819312520694,24.150849678682533,Low
95,4,0,0,Arterial,2,Clear,8.831174210772925,0,703,63.107180757007626,20.01258101962456,Medium
102,1,6,1,Arterial,3,Clear,9.750685373401424,0,793,58.59829416333626,21.900615254224057,Medium
46,10,0,0,Local,2,Clear,9.455475544309614,0,108,63.717183318787065,12.095060350460157,Low
66,8,5,1,Highway,4,Clear,5.475974915655143,0,1171,8.801169847396267,145.86336446423698,High
91,5,1,0,Arterial,2,Rain,4.843220558593488,1,671,5.0,164.21863914600155,Medium
36,7,2,0,Arterial,3,Rain,2.766177383344882,0,913,28.954386978681356,49.20012819712946,High
75,8,2,0,Arterial,3,Rain,3.8654966676804605,0,960,49.15021814849696,35.3064435194549,High
111,8,5,1,Arterial,2,Clear,5.425773590772153,0,664,33.87831842760556,26.709586322267207,Medium
82,7,1,0,Highway,4,Rain,2.995752605132801,0,1214,43.27238203670356,39.9045249174014,High
65,11,3,0,Highway,5,Clear,7.461119013420319,0,717,39.697227066889525,30.417109968459908,Medium
63,7,4,0,Highway,5,Clear,7.06622096763926,0,785,16.67830673969086,57.918743979994076,Medium
99,2,5,1,Highway,4,Clear,7.278892215142013,0,561,23.27922110863055,35.01713086993612,Medium
35,12,0,0,Highway,4,Fog,1.0017521309467023,0,438,21.07215269490613,39.49871770258452,Low
31,18,5,1,Arterial,3,Clear,9.853113070633372,0,1228,48.815242769013906,32.91040061577996,High
28,1,4,0,Highway,4,Rain,3.353808618390713,0,578,29.89380647269978,35.082208638887046,Medium
103,16,5,1,Local,1,Clear,8.683299558816838,0,252,65.893089722585,10.34388815159831,Low
1,15,1,0,Local,2,Rain,4.071294856665487,0,541,31.7637898572754,33.77006525414814,Medium
25,3,0,0,Highway,4,Clear,9.407617904251158,0,672,44.914014976676285,26.280101137213446,Medium
43,17,4,0,Arterial,2,Clear,5.466696436022163,0,861,44.37051277270784,31.721657884970067,Medium
102,13,6,1,Local,1,Fog,0.6732625076350087,0,737,31.091297392405266,42.01478122024875,Medium
84,1,2,0,Arterial,2,Clear,9.770289266405442,0,113,54.419666558416985,11.725848325038235,Low
67,12,3,0,Local,1,Clear,7.834941517112765,0,618,42.97590270023859,28.629243710949595,Medium
63,20,5,1,Highway,4,Rain,2.756350818597735,1,773,5.181037578682613,180.22876305430012,Medium
51,19,5,1,Local,2,Rain,3.096745095449868,0,629,52.22588351102958,28.173546361434056,Medium
2,16,4,0,Arterial,2,Clear,9.874216373820637,0,730,27.347770655820412,33.910849056396096,Medium
82,14,3,0,Highway,4,Clear,9.40746534097605,1,150,55.632604347341925,27.900359807514253,Low
108,19,5,1,Local,2,Clear,6.192789274908096,0,642,55.9745127421601,18.093552023754597,Medium
64,4,2,0,Local,2,Clear,6.39246992959006,0,308,51.521620569508755,19.487511602600627,Low
74,6,4,0,Highway,5,Clear,7.034864262759364,0,718,27.820095610916354,35.66873447736836,Medium
69,17,1,0,Local,1,Clear,7.896608629290047,0,1129,18.21619054854673,70.04863325951973,High
9,23,0,0,Highway,5,Clear,9.960907047847561,0,770,50.56425152239917,25.361182422676094,Medium
2,10,2,0,Arterial,3,Clear,9.780667734163929,0,225,28.962645874835715,18.620756785940365,Low
34,17,3,0,Highway,5,Clear,9.605695293488703,0,774,36.35685834970111,32.0068589567025,Medium
60,4,3,0,Highway,4,Clear,5.4463814940677295,0,288,37.20946663263086,19.393629078766192,Low
102,12,2,0,Local,2,Clear,8.785831726120477,0,253,29.209224953560224,15.690848178663726,Low
61,17,6,1,Highway,4,Clear,9.384229306698456,0,938,59.61415542765381,23.761172610737727,High
31,1,1,0,Highway,4,Clear,6.666397647694332,0,619,34.26511645937564,27.230960332399242,Medium
10,19,5,1,Arterial,3,Rain,2.1996061460087355,0,1270,8.095135156780831,170.95206639676755,High
114,3,1,0,Highway,4,Rain,3.32114877189713,0,322,16.688110499465548,33.763321545445706,Low
76,12,5,1,Arterial,2,Clear,5.454188781957534,0,633,61.00806198036298,23.83759170057865,Medium
36,23,5,1,Highway,4,Clear,9.704291010739137,0,268,27.48843535632178,18.1538035128477,Low
118,15,3,0,Local,1,Rain,3.116309736024389,0,180,17.545826594071002,26.451558943343226,Low
85,5,5,1,Highway,4,Fog,1.8937128440412763,0,532,24.153665224251014,43.635854137059134,Medium
49,7,2,0,Highway,5,Clear,9.913989248335481,0,949,32.463663125488665,39.753663670655065,High
111,15,6,1,Highway,4,Clear,9.941101082685051,0,190,56.20369525890128,12.850812971231974,Low
70,12,5,1,Arterial,2,Clear,8.879951433477684,0,386,50.77756094557283,15.448312972599055,Low
112,22,2,0,Highway,4,Clear,9.19594242413907,0,372,39.55864008106947,17.65468825119253,Low
49,3,0,0,Arterial,2,Fog,1.1092364365590257,0,628,41.34508973634921,32.60377248833095,Medium
3,1,3,0,Highway,5,Rain,3.252322795226257,0,207,36.92224747694512,17.337641745918535,Low
74,8,1,0,Local,2,Clear,8.110543161419239,0,1105,37.284324609065784,40.33205344876229,High
5,17,4,0,Highway,4,Rain,3.6409737315811257,0,790,47.269057727328615,36.420172680100805,Medium
110,16,1,0,Local,1,Clear,7.968882769742639,0,366,69.12266721015848,16.393654039264224,Low
90,7,1,0,Highway,5,Clear,7.532476369857871,0,668,58.72204537866368,19.54491819464787,Medium
61,14,6,1,Highway,4,Clear,9.404145082644735,0,159,59.03934886918827,13.14298369861805,Low
85,8,4,0,Highway,4,Clear,8.6901255606851,0,998,10.368162223895737,106.76071432692754,High
109,16,6,1,Highway,5,Clear,9.299080851840156,0,157,41.42518311684695,14.281881302715549,Low
90,22,3,0,Arterial,3,Clear,5.479554817027052,0,486,26.791472432293908,30.237977291312536,Low
102,1,5,1,Local,1,Rain,3.421219722752068,0,427,47.82251128995096,20.121099289143448,Low
108,5,0,0,Highway,5,Clear,6.647584141741243,0,343,32.61492004868916,20.69579822538412,Low
26,4,1,0,Arterial,2,Clear,7.566969891530579,0,604,31.371377774356176,31.424633167613216,Medium
72,16,6,1,Highway,4,Clear,8.064827223182748,0,610,36.29995745183027,27.070164703942236,Medium
5,1,5,1,Highway,4,Clear,9.228792360661423,0,647,36.19327442470225,25.33646500019041,Medium
15,17,1,0,Highway,4,Clear,5.159388622793076,0,1028,18.444223656973474,64.57891445319927,High
16,9,3,0,Local,2,Clear,5.819916863407978,0,522,54.84516074951463,21.28521106665799,Medium
1,9,3,0,Highway,5,Clear,9.607228706401578,0,957,28.699275962073536,43.390486914153435,High
16,5,2,0,Local,2,Rain,3.956911305956197,0,104,46.35308036751438,16.68695735930017,Low
37,11,3,0,Highway,4,Rain,3.18581756246755,0,573,15.165835649159298,50.10668495513063,Medium
3,16,3,0,Highway,5,Clear,6.658937714584443,0,341,23.642635115939697,19.043245676014486,Low
52,12,1,0,Arterial,2,Clear,5.048649868836202,0,441,51.48640192884874,20.679958254260033,Low
47,19,0,0,Highway,5,Clear,8.787240065973688,0,865,49.5861224486173,25.934535160799186,Medium
95,15,6,1,Highway,4,Clear,8.40970090120492,0,125,59.907654781406265,9.528614820525465,Low
13,9,1,0,Highway,4,Rain,3.226303173842365,0,1144,5.0,243.47790522801225,High
80,20,6,1,Highway,5,Clear,8.458305866277826,0,611,34.7498521658281,25.79363314956375,Medium
55,1,5,1,Local,1,Clear,7.6889560627891,0,685,61.82795143617146,24.42987347104233,Medium
107,1,6,1,Highway,4,Rain,4.145416524731658,0,699,40.608151236042914,30.583435018808864,Medium
21,22,3,0,Arterial,3,Clear,8.771668674777445,0,151,66.15903526035963,15.422755108388388,Low
66,6,2,0,Highway,5,Clear,8.916388855324701,0,327,24.37876642639197,23.10566649318537,Low
54,5,0,0,Local,1,Clear,9.271009465366333,0,672,37.81107030527298,29.64497299600822,Medium
27,0,2,0,Arterial,2,Clear,9.77038339230878,0,218,72.01118921298509,13.072189009493815,Low
38,11,4,0,Highway,4,Clear,8.737708058702726,0,700,25.2488520094496,39.22401417315097,Medium
90,12,2,0,Local,1,Clear,5.272748957666363,0,114,69.4081212535953,12.32822205941959,Low
58,11,2,0,Highway,5,Fog,1.8063315863992975,0,792,5.96171833052577,152.5261349344224,Medium
62,18,5,1,Arterial,3,Clear,8.699353353522625,0,1162,19.517760839577072,71.00906600641856,High
102,8,3,0,Arterial,2,Clear,5.280254824636056,0,649,28.11767648355219,34.34677717196557,Medium
